"ID";"IDENT";"ETACQ1";"NBPERS";"STRATE";"POSSES3";"POSSES10";"NBIENS10";"INTERN";"NIVIE";"LOG";"RETOT";"NBIENS10_CL";"ACTIMP1";"ACTPRO";"MOYTRANS1";"TPSTELE";"TPSRAD";"CHAINEP";"NBVIDEO";"EMRAD1";"EMRAD2";"EMRAD3";"EMRAD4";"QUOTNAT";"QUOTREG";"MAGCUL";"MAGSCI";"MAGSP";"BD";"TYPLIV1";"TYPLIV2";"TYPLIV3";"TYPLIV5";"TYPLIV6";"TYPLIV7";"TYPLIV8";"TYPLIV9";"TYPLIV10";"LIVRES";"INSBIBLI";"NBLIVR";"TYPMUSIP";"NBDISQ";"SC1";"SC2";"SC4";"SC6";"SC8";"FEST";"COMPET";"COURSP1";"PAM1";"PAM2";"PAM8";"ASSCULT";"SPUTIL";"CIGARE";"SPORT";"SPORTIF";"AGE";"AGE1";"MATRI";"NATEMPL";"NIVETUD2";"OCCUPA";"PCS8";"SEXE";"STATUT";"VIECOU";"TPSTELE_CL";"TPSRAD_CL";"BD_CL";"LIVRES_CL";"SPORTIF_CL"
"1132014840-01";1132014840;"Frigo_neuf";"Men_2pers";"UU_Paris";"LaveVaisselle_Oui";"Voiture_Oui";1;"Internet_PasDEquipement";"NiveauVie_2eQ";"Locataire";"15000_à_27000€";"Voiture_Une";"Loisir_Mots croisés, fléchés";"ActivitéPro_Non";"Transport_VoitureMoteur";14;7;"M6";"Video_20à40";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Parfois";"QUOTReg_Régulièrement";"MAGCUL_Oui";"MAGSCI_Oui";"MAGSP_Non";0;"Livre_Policier_Oui";"Livre_Sentiments_Oui";"Livre_Classique_Oui";"Livre_Histoire_Oui";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Non";"Livre_Sport_Non";52;"NonInscrit_Biblio";"LivresPossédés_30à99";"Music_Variété intern.";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_PlusieursFoisParSem";6;37;"30-39ans";"Divorcés";"EmploiTpsPlein";"Etudes_ProTechnique";"Actif_occupé";"Professions_Intermédiaires";"Femme";"Salarié_Etat";"Ne_Vit_Pas_En_Couple";"TpsTV_10à19H/Sem";"TpsRad_5à9H/Sem";"BD_Non";"LivresLus_20ouPlus";"SportsDiff_5ouPlus"
"1132015050-01";1132015050;"Frigo_neuf";"Men_1pers";"UU_Paris";"LaveVaisselle_Oui";"Voiture_Non";;"Internet_Non";"NiveauVie_4eQ";"Locataire";"27000_à_68000€";"Voiture_Aucune";"Loisir_Jeux de cartes, société";"ActivitéPro_Non";"Transport_Collectif";7;;"France 2";"Video_20à40";"";"";"";"";"QuotNat_Parfois";"QUOTReg_Rarement";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Oui";"Livre_Sentiments_Non";"Livre_Classique_Oui";"Livre_Histoire_Oui";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Non";"Livre_Sport_Non";60;"Inscrit_Biblio";"LivresPossédés_100à199";"Music_Jazz";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Oui";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Oui";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Oui, 21 ou plus cigarettes/jour";"Sport_UneFoisParSem";2;58;"50-64ans";"Divorcés";"EmploiTpsPlein";"Etudes_Supérieur";"Actif_occupé";"Cadres_Professions_Intell";"Femme";"Salarié_Privé";"Ne_Vit_Pas_En_Couple";"TpsTV_MoinsDe10H/Sem";"TpsRad_Jamais";"BD_Non";"LivresLus_20ouPlus";"SportsDiff_2à4"
"1132015230-01";1132015230;"Frigo_neuf";"Men_1pers";"UU_Paris";"LaveVaisselle_Non";"Voiture_Non";;"Internet_Oui";"NiveauVie_3eQ";"Locataire";"15000_à_27000€";"Voiture_Aucune";"Loisir_Jeux vidéos, console";"ActivitéPro_Oui";"Transport_VeloRoller";2;7;"M6";"Video_aucune";"Radio_Infos";"Radio_ConcertCult";"Radio_Musique";"Radio_Sport";"QuotNat_Parfois";"QUOTReg_Régulièrement";"MAGCUL_Oui";"MAGSCI_Non";"MAGSP_Oui";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Oui";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";10;"NonInscrit_Biblio";"LivresPossédés_30à99";"Music_Rock";"CDPossédés_200ouPlus";"Cinema_Non";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Oui";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Oui, 6 à 10 cigarettes/jour";"Sport_PlusieursFoisParSem";1;31;"30-39ans";"Célibataires";"EmploiTpsPlein";"Etudes_ProTechnique";"Actif_occupé";"Ouvriers";"Homme";"Salarié_EntreprisePublique";"Ne_Vit_Pas_En_Couple";"TpsTV_MoinsDe10H/Sem";"TpsRad_5à9H/Sem";"BD_Non";"LivresLus_10à19";"SportsDiff_Un"
"1132015500-01";1132015500;"Frigo_neuf";"Men_1pers";"UU_Paris";"LaveVaisselle_Non";"Voiture_Non";;"Internet_PasDEquipement";"NiveauVie_1erQ";"Locataire";"Moins_de_7000€";"Voiture_Aucune";"Loisir_Bricolage, jardin, mécanique";"ActivitéPro_Non";"Transport_NC";22;7;"TF1";"Video_1à19";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Parfois";"QUOTReg_Jamais";"MAGCUL_Oui";"MAGSCI_Oui";"MAGSP_Oui";12;"Livre_Policier_Oui";"Livre_Sentiments_Non";"Livre_Classique_Oui";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Oui";"Livre_Pratique_Oui";"Livre_ArtPhoto_Oui";"Livre_Sport_Oui";12;"Inscrit_Biblio";"LivresPossédés_MoinsDe30";"Music_Jazz";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Oui";"SpeDanse_Oui";"SpeComique_Oui";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Oui";"Dessin_Oui";"Photo_Non";"Assos_Aucune";"MarcheVelo_Rarement";"Oui, 11 à 20 cigarettes/jour";"Sport_Jamais";3;40;"40-49ans";"Célibataires";"EmploiTpsPlein";"Etudes_ProTechnique";"Autre_inactif";"Employés";"Femme";"Salarié_Privé";"Ne_Vit_Pas_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_5à9H/Sem";"BD_Oui";"LivresLus_10à19";"SportsDiff_2à4"
"1132015940-01";1132015940;"Frigo_neuf";"Men_1pers";"UU_Paris";"LaveVaisselle_Oui";"Voiture_Non";;"Internet_PasDEquipement";"NiveauVie_4eQ";"Propriétaires";"15000_à_27000€";"Voiture_Aucune";"Loisir_Aucune";"ActivitéPro_Oui";"Transport_Pied";3;7;"Chaîne_Aucune en particulier";"Video_aucune";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Parfois";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Oui";"MAGSP_Non";0;"Livre_Policier_Oui";"Livre_Sentiments_Non";"Livre_Classique_Oui";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Oui";"Livre_Sport_Non";30;"NonInscrit_Biblio";"LivresPossédés_30à99";"Music_AucuneSpe";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Oui";"SpeDanse_Oui";"SpeComique_Oui";"Concert_Non";"Festival_Oui";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Oui";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_UneFoisParSem";4;53;"50-64ans";"Célibataires";"EmploiTpsPlein";"Etudes_Supérieur";"Actif_occupé";"Cadres_Professions_Intell";"Femme";"Salarié_Privé";"Ne_Vit_Pas_En_Couple";"TpsTV_MoinsDe10H/Sem";"TpsRad_5à9H/Sem";"BD_Non";"LivresLus_20ouPlus";"SportsDiff_2à4"
"1132016530-01";1132016530;"Frigo_occasion";"Men_1pers";"UU_Paris";"LaveVaisselle_Non";"Voiture_Non";;"Internet_PasDEquipement";"NiveauVie_4eQ";"Propriétaires";"Plus_de_68000€";"Voiture_Aucune";"Loisir_Discothèque, soirées dansantes";"ActivitéPro_Oui";"Transport_Collectif";10;7;"France 5 / Arte";"Video_20à40";"Radio_Infos";"Radio_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Parfois";"QUOTReg_Parfois";"MAGCUL_Oui";"MAGSCI_Oui";"MAGSP_Non";0;"Livre_Policier_Oui";"Livre_Sentiments_Non";"Livre_Classique_Oui";"Livre_Histoire_Oui";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Oui";"Livre_Pratique_Oui";"Livre_ArtPhoto_Oui";"Livre_Sport_Non";40;"Inscrit_Biblio";"LivresPossédés_200ouPlus";"Music_Classique";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Oui";"SpeDanse_Oui";"SpeComique_Oui";"Concert_Oui";"Festival_Oui";"Pas de compétition officielle";"";"Ecriture_Oui";"Dessin_Non";"Photo_Non";"Assos_Une";"MarcheVelo_Parfois";"Oui, cigare, pipe ou cigarette";"Sport_PlusieursFoisParSem";12;37;"30-39ans";"Célibataires";"EmploiTpsPlein";"Etudes_Supérieur";"Actif_occupé";"Cadres_Professions_Intell";"Femme";"Salarié_EntreprisePublique";"Ne_Vit_Pas_En_Couple";"TpsTV_10à19H/Sem";"TpsRad_5à9H/Sem";"BD_Non";"LivresLus_20ouPlus";"SportsDiff_5ouPlus"
"1132016710-03";1132016710;"Frigo_occasion";"Men_5pers+";"UU_Paris";"LaveVaisselle_Oui";"Voiture_Oui";1;"Internet_Oui";"NiveauVie_2eQ";"Propriétaires";"27000_à_68000€";"Voiture_Une";"Loisir_Jeux vidéos, console";"ActivitéPro_Non";"Transport_VoitureMoteur";13;28;"M6";"Video_50ouPlus";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Sport";"QuotNat_Régulièrement";"QUOTReg_Jamais";"MAGCUL_Oui";"MAGSCI_Non";"MAGSP_Oui";10;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Oui";1;"Inscrit_Biblio";"LivresPossédés_200ouPlus";"Music_Rock";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Parfois";"Non ou très rarement";"Sport_Jamais";4;19;"14-24ans";"Célibataires";"Emploi_NC";"Etudes_NC";"Formation";"Autres_inactifs";"Homme";"Statut_NC";"Ne_Vit_Pas_En_Couple";"TpsTV_10à19H/Sem";"TpsRad_20Houplus/Sem";"BD_Oui";"LivresLus_MoinsDe5";"SportsDiff_2à4"
"1132016800-01";1132016800;"Frigo_occasion";"Men_1pers";"UU_Paris";"LaveVaisselle_Non";"Voiture_Non";;"Internet_Oui";"NiveauVie_3eQ";"Locataire";"15000_à_27000€";"Voiture_Aucune";"Loisir_Aucune";"ActivitéPro_Oui";"Transport_Collectif";27;42;"Câble / satellite";"Video_20à40";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Régulièrement";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";0;"NonInscrit_Biblio";"LivresPossédés_MoinsDe30";"Music_Rap";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Rarement";"Non ou très rarement";"Sport_PlusieursFoisParSem";1;32;"30-39ans";"Célibataires";"EmploiTpsPlein";"Etudes_PrimaireOuAvant";"Actif_occupé";"Professions_Intermédiaires";"Homme";"Salarié_Privé";"Ne_Vit_Pas_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_20Houplus/Sem";"BD_Non";"LivresLus_Aucun";"SportsDiff_Un"
"1132017360-01";1132017360;"Frigo_occasion";"Men_1pers";"UU_Paris";"LaveVaisselle_Non";"Voiture_Oui";1;"Internet_PasDEquipement";"NiveauVie_1erQ";"Locataire";"Moins_de_7000€";"Voiture_Une";"Loisir_Mots croisés, fléchés";"ActivitéPro_Non";"Transport_NC";;35;"";"Video_aucune";"Radio_Infos";"Radio_ConcertCult";"Radio_Musique";"Radio_Sport";"QuotNat_Jamais";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Oui";"Livre_Sentiments_Non";"Livre_Classique_Oui";"Livre_Histoire_Oui";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Oui";"Livre_Pratique_Non";"Livre_ArtPhoto_Oui";"Livre_Sport_Non";104;"Inscrit_Biblio";"LivresPossédés_30à99";"Music_NC";"CDPossédés_200ouPlus";"Cinema_Non";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Oui";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_Jamais";2;46;"40-49ans";"Célibataires";"EmploiTpsPlein";"Etudes_2eCycle";"Chômeur";"Ouvriers";"Homme";"Salarié_Privé";"Ne_Vit_Pas_En_Couple";"TpsTV_Jamais";"TpsRad_20Houplus/Sem";"BD_Non";"LivresLus_20ouPlus";"SportsDiff_2à4"
"1132017650-01";1132017650;"Frigo_neuf";"Men_1pers";"UU_Paris";"LaveVaisselle_Non";"Voiture_Non";;"Internet_PasDEquipement";"NiveauVie_2eQ";"Locataire";"7000_à_15000€";"Voiture_Aucune";"Loisir_Aucune";"ActivitéPro_Oui";"Transport_Collectif";7;14;"TF1";"Video_aucune";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Sport";"QuotNat_Jamais";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Oui";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Oui";3;"NonInscrit_Biblio";"LivresPossédés_MoinsDe30";"Music_NC";"CDPossédés_MoinsDe29";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Parfois";"Non ou très rarement";"Sport_Jamais";0;40;"40-49ans";"Célibataires";"Intérimaire";"Etudes_2eCycle";"Actif_occupé";"Ouvriers";"Homme";"Salarié_Privé";"Ne_Vit_Pas_En_Couple";"TpsTV_MoinsDe10H/Sem";"TpsRad_9à19H/Sem";"BD_Non";"LivresLus_MoinsDe5";"SportsDiff_Aucun"
"1132018240-02";1132018240;"Frigo_occasion";"Men_2pers";"UU_Paris";"LaveVaisselle_Non";"Voiture_Non";;"Internet_Non";"NiveauVie_1erQ";"Locataire";"7000_à_15000€";"Voiture_Aucune";"Loisir_Bénévole";"ActivitéPro_Oui";"Transport_Collectif";;14;"France 5 / Arte";"Video_aucune";"Radio_Infos";"Radio_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Jamais";"MAGCUL_Oui";"MAGSCI_Non";"MAGSP_Non";4;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Oui";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Oui";"Livre_Sport_Non";6;"Inscrit_Biblio";"LivresPossédés_100à199";"Music_MondeRegionale";"CDPossédés_100à199";"Cinema_Oui";"Théâtre_Oui";"SpeDanse_Oui";"SpeComique_Oui";"Concert_Non";"Festival_Oui";"Pas de compétition officielle";"";"Ecriture_Oui";"Dessin_Oui";"Photo_Oui";"Assos_Aucune";"MarcheVelo_Parfois";"Non ou très rarement";"Sport_Jamais";5;23;"14-24ans";"Célibataires";"CDD";"Etudes_2eCycle";"Actif_occupé";"Professions_Intermédiaires";"Femme";"Salarié_Privé";"Ne_Vit_Pas_En_Couple";"TpsTV_Jamais";"TpsRad_9à19H/Sem";"BD_Oui";"LivresLus_5à9";"SportsDiff_5ouPlus"
"1132018790-01";1132018790;"Frigo_occasion";"Men_2pers";"UU_Paris";"LaveVaisselle_Non";"Voiture_Oui";1;"Internet_Oui";"NiveauVie_1erQ";"Locataire";"7000_à_15000€";"Voiture_Une";"Loisir_Aucune";"ActivitéPro_Oui";"Transport_VoitureMoteur";27;7;"Câble / satellite";"Video_aucune";"Radio_Pas_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Oui";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Oui";5;"NonInscrit_Biblio";"LivresPossédés_30à99";"Music_Variété intern.";"CDPossédés_200ouPlus";"Cinema_Non";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Oui";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_Jamais";1;30;"30-39ans";"Mariés";"EmploiTpsPartiel";"Etudes_Supérieur";"Actif_occupé";"Professions_Intermédiaires";"Homme";"Salarié_Privé";"Vit_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_5à9H/Sem";"BD_Non";"LivresLus_5à9";"SportsDiff_Un"
"1132018880-02";1132018880;"Frigo_neuf";"Men_2pers";"UU_Paris";"LaveVaisselle_Non";"Voiture_Oui";1;"Internet_Oui";"NiveauVie_1erQ";"Autre";"7000_à_15000€";"Voiture_Une";"Loisir_Bricolage, jardin, mécanique";"ActivitéPro_Oui";"Transport_Pied";16;28;"Câble / satellite";"Video_50ouPlus";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Jamais";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Oui";"Livre_Sentiments_Oui";"Livre_Classique_Non";"Livre_Histoire_Oui";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Non";"Livre_Sport_Non";12;"NonInscrit_Biblio";"LivresPossédés_MoinsDe30";"Music_Variété française";"CDPossédés_MoinsDe29";"Cinema_Non";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Parfois";"Non ou très rarement";"Sport_Jamais";0;57;"50-64ans";"Mariés";"EmploiTpsPlein";"Etudes_PrimaireOuAvant";"Actif_occupé";"Employés";"Femme";"Salarié_Privé";"Vit_En_Couple";"TpsTV_10à19H/Sem";"TpsRad_20Houplus/Sem";"BD_Non";"LivresLus_10à19";"SportsDiff_Aucun"
"1132021260-01";1132021260;"Frigo_neuf";"Men_3pers";"UU_Moins_20.000hab";"LaveVaisselle_Oui";"Voiture_Oui";2;"Internet_Oui";"NiveauVie_4eQ";"Propriétaires";"27000_à_68000€";"Voiture_Deux";"Loisir_Bricolage, jardin, mécanique";"ActivitéPro_Non";"Transport_NC";25;;"TF1";"Video_50ouPlus";"";"";"";"";"QuotNat_Jamais";"QUOTReg_Régulièrement";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";2;"NonInscrit_Biblio";"LivresPossédés_100à199";"Music_NC";"CDPossédés_100à199";"Cinema_Non";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Souvent";"Non ou très rarement";"Sport_PlusieursFoisParSem";6;69;"65-69ans";"Mariés";"EmploiTpsPlein";"Etudes_PrimaireOuAvant";"Retraité";"Retraités";"Homme";"Salarié_Privé";"Vit_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_Jamais";"BD_Non";"LivresLus_MoinsDe5";"SportsDiff_5ouPlus"
"1132021530-01";1132021530;"Frigo_neuf";"Men_2pers";"UU_Moins_20.000hab";"LaveVaisselle_Oui";"Voiture_Oui";2;"Internet_Oui";"NiveauVie_4eQ";"Propriétaires";"27000_à_68000€";"Voiture_Deux";"Loisir_Bricolage, jardin, mécanique";"ActivitéPro_Oui";"Transport_VoitureMoteur";20;30;"France 2";"Video_20à40";"Radio_Infos";"Radio_ConcertCult";"Radio_Musique";"Radio_Sport";"QuotNat_Jamais";"QUOTReg_Parfois";"MAGCUL_Non";"MAGSCI_Oui";"MAGSP_Non";5;"Livre_Policier_Oui";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Oui";"Livre_ArtPhoto_Non";"Livre_Sport_Non";2;"NonInscrit_Biblio";"LivresPossédés_30à99";"Music_AucuneSpe";"CDPossédés_100à199";"Cinema_Oui";"Théâtre_Non";"SpeDanse_Oui";"SpeComique_Non";"Concert_Oui";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Plusieurs";"MarcheVelo_Parfois";"Oui, 11 à 20 cigarettes/jour";"Sport_MoinsDUneFoisParSem";3;54;"50-64ans";"Mariés";"EmploiTpsPlein";"Etudes_2eCycle";"Actif_occupé";"Professions_Intermédiaires";"Homme";"Salarié_Privé";"Vit_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_20Houplus/Sem";"BD_Oui";"LivresLus_MoinsDe5";"SportsDiff_2à4"
"1132021970-04";1132021970;"Frigo_occasion";"Men_5pers+";"UU_Moins_20.000hab";"LaveVaisselle_Oui";"Voiture_Oui";4;"Internet_Oui";"NiveauVie_3eQ";"Propriétaires";"27000_à_68000€";"Voiture_Trois+";"Loisir_Autre";"ActivitéPro_Non";"Transport_Collectif";;4;"France 5 / Arte";"Video_50ouPlus";"Radio_Infos";"Radio_Pas_ConcertCult";"Radio_Musique";"Radio_Pas_Sport";"QuotNat_Régulièrement";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";52;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Oui";"Livre_Histoire_Oui";"Livre_PolitiqueSHS_Oui";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";12;"Inscrit_Biblio";"LivresPossédés_200ouPlus";"Music_Classique";"CDPossédés_200ouPlus";"Cinema_Oui";"Théâtre_Oui";"SpeDanse_Non";"SpeComique_Non";"Concert_Oui";"Festival_Non";"Pas de compétition officielle";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Plusieurs";"MarcheVelo_Parfois";"Non ou très rarement";"Sport_Jamais";5;21;"14-24ans";"Célibataires";"Emploi_NC";"Etudes_NC";"Formation";"Autres_inactifs";"Femme";"Statut_NC";"Ne_Vit_Pas_En_Couple";"TpsTV_Jamais";"TpsRad_MoinsDe5H/Sem";"BD_Oui";"LivresLus_10à19";"SportsDiff_5ouPlus"
"1132022650-01";1132022650;"Frigo_neuf";"Men_3pers";"UU_20.000_100.000hab";"LaveVaisselle_Non";"Voiture_Non";;"Internet_PasDEquipement";"NiveauVie_1erQ";"Locataire";"7000_à_15000€";"Voiture_Aucune";"Loisir_Aucune";"ActivitéPro_Oui";"Transport_Collectif";22;;"Chaîne_Aucune en particulier";"Video_1à19";"";"";"";"";"QuotNat_Jamais";"QUOTReg_Jamais";"MAGCUL_Non";"MAGSCI_Non";"MAGSP_Non";0;"Livre_Policier_Non";"Livre_Sentiments_Non";"Livre_Classique_Non";"Livre_Histoire_Non";"Livre_PolitiqueSHS_Non";"Livre_SciencesTech_Non";"Livre_Pratique_Non";"Livre_ArtPhoto_Non";"Livre_Sport_Non";0;"NonInscrit_Biblio";"LivresPossédés_Aucun";"Music_Autre";"CDPossédés_MoinsDe29";"Cinema_Non";"Théâtre_Non";"SpeDanse_Non";"SpeComique_Non";"Concert_Non";"Festival_Non";"";"";"Ecriture_Non";"Dessin_Non";"Photo_Non";"Assos_Aucune";"MarcheVelo_Rarement";"Oui, 6 à 10 cigarettes/jour";"Sport_Jamais";0;49;"40-49ans";"Divorcés";"EmploiTpsPlein";"Etudes_PrimaireOuAvant";"Actif_occupé";"Ouvriers";"Homme";"Salarié_Privé";"Ne_Vit_Pas_En_Couple";"TpsTV_20à29H/Sem";"TpsRad_Jamais";"BD_Non";"LivresLus_Aucun";"SportsDiff_Aucun"
